energy_eV,wavelength_nm,alpha_cm1,alpha_m1,n,k,n_raw,k_raw
4.15,298.7566265060241,548576.9897091228,54857698.97091228,1.3848402420378472,1.3042053120454016,1.3700905635876335,1.335007734970805
4.175,296.9676646706587,549965.5982613654,54996559.826136544,1.3790115911060474,1.2996772554772331,1.3651456016682382,1.3325952175188593
4.2,295.2,552199.0743036511,55219907.43036511,1.3830622583853323,1.2971878085188495,1.3689327141005403,1.3332738937422692
4.2250000000000005,293.45325443786976,560371.6542104664,56037165.421046644,1.3933449344162367,1.3085969991801865,1.3765744840712533,1.3481998406008067
4.25,291.7270588235294,575234.1265281938,57523412.65281938,1.3942983394734902,1.3354025084065595,1.3725475124624038,1.3767721939256081
4.275,290.0210526315789,590591.5262663428,59059152.626634285,1.3783465438054188,1.3630367547576783,1.3514196400469414,1.4034108605481876
4.3,288.33488372093024,601965.8271616572,60196582.716165714,1.3559392745390055,1.3812104532754466,1.3251451286855198,1.4192898266664786
4.325,286.66820809248554,612496.0357705053,61249603.57705053,1.336268051748667,1.3972484768730928,1.302075561547907,1.4329133846748368
4.3500000000000005,285.02068965517236,625526.5174981443,62552651.74981443,1.3122641052602246,1.4187730903687252,1.2745312968301583,1.4511057944200934
4.375,283.392,637773.5451746542,63777354.51746542,1.275866146608108,1.438284889742162,1.2355328272780777,1.4660100160918956
4.4,281.78181818181815,645197.7027805716,64519770.278057165,1.2330286413980076,1.4467603915326883,1.1913603888230742,1.4697830030506769
4.425,280.1898305084746,649225.5195221654,64922551.95221654,1.191578055382282,1.4475673601144166,1.148729177720731,1.4659569310682177
4.45,278.6157303370786,652162.7706783771,65216277.067837715,1.1487500219570792,1.4459473064210844,1.104879463403364,1.4584975586714246
4.4750000000000005,277.0592178770949,652163.495284077,65216349.5284077,1.0996581162621208,1.4378709860975558,1.0565272189088881,1.443053451641813
4.5,275.52,645735.0885924628,64573508.859246284,1.047377566878891,1.4157883908272257,1.0079050388023738,1.413475173904096
4.525,273.9977900552486,631723.148956334,63172314.8956334,1.000573827583781,1.3774146015073523,0.967346975082953,1.369145233421984
4.55,272.4923076923077,611717.4303085549,61171743.03085549,0.9669935445802379,1.326465421810856,0.9415185171114704,1.3146374473837956
4.575,271.0032786885246,588668.8669224768,58866886.69224768,0.9515235141056962,1.2695109286241109,0.9342608967550119,1.256737014337319
4.6000000000000005,269.53043478260867,566774.8786106507,56677487.86106507,0.9561791447966641,1.2156519061573814,0.946623506685041,1.2044521839445015
4.625,268.0735135135135,551114.3571026117,55111435.710261166,0.976941902284787,1.1756727777914304,0.973655545813149,1.168074536103198
4.65,266.63225806451607,544861.1497732888,54486114.977328874,1.002093334775782,1.1560839293070586,1.0030821251784636,1.153115453826087
4.675,265.20641711229945,546366.1483617707,54636614.836177066,1.017733073551373,1.1530778850538779,1.0212227469519775,1.154676101290809
4.7,263.79574468085104,549559.0427981499,54955904.27981499,1.0168508290409923,1.1536470901109028,1.021898346168779,1.1592153509605043
4.7250000000000005,262.4,547722.7404073508,54772274.04073508,1.0047256573215,1.1437087244924373,1.0112071693380296,1.1529618117355966
