file,snapshot,time_s,voltage_V,variable,units_inferred,min,max,mean,negative_count,jump_ratio
sim\snapshots\51\Jp_diffusion.csv,51,0.0,0.51,Jp_diffusion,A m^{-2},-71585248.0,166.50033569335938,-1350469.4826585548,50,100999961126174.28
sim\snapshots\51\Jp_drift.csv,51,0.0,0.51,Jp_drift,A m^{-2},-8.323160471945812e-08,71585456.0,1350542.3259411713,1,100999952884641.03
sim\snapshots\51\Jp_drift_plus_diffusion.csv,51,0.0,0.51,Jp_drift_plus_diffusion,A m^{-2},-8.304506593503902e-08,216.2283172607422,72.87062653472677,1,73447327.483031
sim\snapshots\51\Jp_x.csv,51,0.0,0.51,Jp_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\Jp_x_diffusion.csv,51,0.0,0.51,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\Jp_x_drift.csv,51,0.0,0.51,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\Jp_z.csv,51,0.0,0.51,Jp_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\Jp_z_diffusion.csv,51,0.0,0.51,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\Jp_z_drift.csv,51,0.0,0.51,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\mu_n.csv,51,0.0,0.51,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0027604341573194127,0,19464.71973790856
sim\snapshots\51\mu_n_ft.csv,51,0.0,0.51,mu_n_ft,m^{2} V^{-1} s^{-1},9.999487349254821e-11,0.00999956950545311,0.0027602955708676685,0,19463.86762243125
sim\snapshots\51\mu_p.csv,51,0.0,0.51,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.002760443907319546,0,19464.71973790856
sim\snapshots\51\mu_p_ft.csv,51,0.0,0.51,mu_p_ft,m^{2} V^{-1} s^{-1},9.999700373297671e-11,0.009999560192227364,0.0027603053420193597,0,19463.751706266194
sim\snapshots\51\Nad.csv,51,0.0,0.51,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,0.0,13,7.339449425091493e+29
sim\snapshots\51\Nion.csv,51,0.0,0.51,Nion,m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\phi.csv,51,0.0,0.51,phi,V,-0.8988102078437805,0.001224749954417348,-0.2566512132624213,60,100.50699311842081
sim\snapshots\51\Q_nfree.csv,51,0.0,0.51,Q_nfree,m^{-3},3.749999866187181e-09,9.380702587677188e+23,4.963508117665234e+22,0,1.5307311119393825e+27
sim\snapshots\51\Q_nfree_and_ntrap.csv,51,0.0,0.51,Q_nfree_and_ntrap,m^{-3},1.1250000042650754e-08,5.118706668796311e+23,5.167089380024193e+22,0,8.352665965572805e+26
sim\snapshots\51\Q_ntrap.csv,51,0.0,0.51,Q_ntrap,m^{-3},1.1250000042650754e-08,8.803745538694828e+22,7.429358642901394e+21,0,1.436588390166764e+26
sim\snapshots\51\Q_pfree.csv,51,0.0,0.51,Q_pfree,m^{-3},3.749999866187181e-09,6.177694254103285e+23,5.100801875375012e+22,0,2.1559404828033303e+26
sim\snapshots\51\Q_pfree_and_ptrap.csv,51,0.0,0.51,Q_pfree_and_ptrap,m^{-3},1.1250000042650754e-08,5.1112941040976295e+23,4.869902373403534e+22,0,2.228984877279309e+26
sim\snapshots\51\Q_ptrap.csv,51,0.0,0.51,Q_ptrap,m^{-3},1.1250000042650754e-08,2.1072424844960727e+18,1.2428111459840638e+17,0,2.4387233782303026e+21
sim\snapshots\51\Q_total.csv,51,0.0,0.51,Q_total,m^{-3},-5.118706668796311e+23,3.698349168525218e+23,-2.971870694223873e+21,30,8.352665965572805e+26
sim\snapshots\51\R_n.csv,51,0.0,0.51,R_n,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.2516447284813125e+25,0,6.783445899980107e+29
sim\snapshots\51\R_nfree_to_pfree.csv,51,0.0,0.51,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\R_p.csv,51,0.0,0.51,R_p,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.25164475922604e+25,0,6.783445899980107e+29
sim\snapshots\51\R_srh_nfree.csv,51,0.0,0.51,R_srh_nfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.2516447284813125e+25,0,6.783445899980107e+29
sim\snapshots\51\R_srh_nfree_to_ptrap.csv,51,0.0,0.51,R_srh_nfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.0586616826575686e+24,1.591074821936514e+23,0,6.557885141791801e+26
sim\snapshots\51\R_srh_pfree.csv,51,0.0,0.51,R_srh_pfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.25164475922604e+25,0,6.783445899980107e+29
sim\snapshots\51\R_srh_pfree_to_ntrap.csv,51,0.0,0.51,R_srh_pfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.2357339307938225e+25,0,6.782986554838667e+29
sim\snapshots\51\R_ss_srh.csv,51,0.0,0.51,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\51\sigma_e.csv,51,0.0,0.51,sigma_e,S/m,1.034827182034041e-14,143.3348388671875,1.6367697771807679,0,164045228.12152788
sim\snapshots\51\sigma_h.csv,51,0.0,0.51,sigma_h,S/m,7.255408411076887e-16,76.80408477783203,0.9640180935518105,0,108361383.2712676
sim\snapshots\51\Te.csv,51,0.0,0.51,Te,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\51\Th.csv,51,0.0,0.51,Th,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\51\Tl.csv,51,0.0,0.51,Tl,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\51\T_srh_nfree_to_ntrap.csv,51,0.0,0.51,T_srh_nfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.062632751354205e+26,5.235733930793658e+25,0,6.782986554838667e+29
sim\snapshots\51\T_srh_pfree_to_ptrap.csv,51,0.0,0.51,T_srh_pfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.0586616826575686e+24,1.5910748219355388e+23,0,6.557885141791801e+26
sim\snapshots\52\boundary_x0.csv,52,0.0,0.52,boundary_x0,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\52\boundary_x1.csv,52,0.0,0.52,boundary_x1,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\52\boundary_y0.csv,52,0.0,0.52,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\52\boundary_y1.csv,52,0.0,0.52,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\52\boundary_z0.csv,52,0.0,0.52,boundary_z0,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\52\boundary_z1.csv,52,0.0,0.52,boundary_z1,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\52\dcharge.csv,52,0.0,0.52,dcharge,m^{-3},-2.3372914202316408e+22,2.1518811509125552e+22,-2.844485371504174e+20,32,3.1641587845193696e+25
sim\snapshots\52\dn.csv,52,0.0,0.52,dn,m^{-3},-1.5986023399210493e+22,2.1275345111830052e+23,1.6806865708939475e+22,9,8.220053519636316e+25
sim\snapshots\52\dnt.csv,52,0.0,0.52,dnt,m^{-3},-1.5054620168000142e+21,2.536915950694633e+21,4.0077198204806057e+18,9,4.1384339497441257e+24
sim\snapshots\52\dp.csv,52,0.0,0.52,dp,m^{-3},1.1250000042650754e-08,2.1092028791157713e+23,1.6522416981235791e+22,0,6.528602706227054e+25
sim\snapshots\52\dphi.csv,52,0.0,0.52,dphi,V,-2.280406951904297,0.001224749954417348,-0.6155730360973694,59,268.6405475586566
sim\snapshots\52\dpt.csv,52,0.0,0.52,dpt,m^{-3},1.1250000042650754e-08,4.452920387667231e+17,2.6918089339936956e+16,0,6.829863006379035e+20
sim\snapshots\52\Ec.csv,52,0.0,0.52,Ec,eV,-3.7162210941314697,0.001224749954417348,-1.6137925820279932,59,6064.1023109987955
sim\snapshots\52\Efield_y.csv,52,0.0,0.52,Efield_y,au,-14712.607421875,3028878.25,470071.7378316916,2,2415436301.3685336
sim\snapshots\52\Eg.csv,52,0.0,0.52,Eg,eV,1.1250000042650754e-08,1.600000023841858,0.7827722503017568,0,2610.8662056083867
sim\snapshots\52\epsilon_r.csv,52,0.0,0.52,epsilon_r,au,1.1250000042650754e-08,20.0,6.0286651237081665,0,32635.84390247205
sim\snapshots\52\Ev.csv,52,0.0,0.52,Ev,eV,-5.316221237182617,0.001224749954417348,-2.396554388277612,59,8674.970173625823
sim\snapshots\52\Fi.csv,52,0.0,0.52,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.8975900448092635,59,6297.946794256787
sim\snapshots\52\Fn.csv,52,0.0,0.52,Fn,eV,-3.8574652671813965,0.001224749954417348,-1.7792027609277583,59,6294.58346051679
sim\snapshots\52\Fp.csv,52,0.0,0.52,Fp,eV,-4.582502365112305,0.001224749954417348,-2.182480404449385,59,7477.6933911136275
sim\snapshots\52\G_n.csv,52,0.0,0.52,G_n,m^{-3} s^{-1},1.1250000042650754e-08,2.6863240767385013e+28,8.782377020303661e+26,0,4.336803243371118e+31
sim\snapshots\52\G_p.csv,52,0.0,0.52,G_p,m^{-3} s^{-1},1.1250000042650754e-08,2.6863240767385013e+28,8.782377020303661e+26,0,4.336803243371118e+31
sim\snapshots\52\H_joule_device.csv,52,0.0,0.52,H_joule_device,W m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jn.csv,52,0.0,0.52,Jn,A m^{-2},-0.7051961421966553,217.4322509765625,33.42954198342072,5,351511.89174748695
sim\snapshots\52\Jn_all.csv,52,0.0,0.52,Jn_all,A m^{-2},1.1250000042650754e-08,0.001224749954417348,2.0524179580411467e-05,0,2655.260002581369
sim\snapshots\52\Jn_diffusion.csv,52,0.0,0.52,Jn_diffusion,A m^{-2},-267094192.0,1.252142071723938,-3076488.5736391344,51,435842071517.85486
sim\snapshots\52\Jn_drift.csv,52,0.0,0.52,Jn_drift,A m^{-2},-0.0481962189078331,267094384.0,3076521.567946316,2,435842033309.0141
sim\snapshots\52\Jn_drift_plus_diffusion.csv,52,0.0,0.52,Jn_drift_plus_diffusion,A m^{-2},-0.6820610165596008,215.41526794433594,33.092112424270184,5,351512.9672317083
sim\snapshots\52\Jn_plus_Jp.csv,52,0.0,0.52,Jn_plus_Jp,A m^{-2},1.1250000042650754e-08,215.41526794433594,105.91251717242312,0,351512.9672317083
sim\snapshots\52\Jn_x.csv,52,0.0,0.52,Jn_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jn_x_diffusion.csv,52,0.0,0.52,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jn_x_drift.csv,52,0.0,0.52,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jn_z.csv,52,0.0,0.52,Jn_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jn_z_diffusion.csv,52,0.0,0.52,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jn_z_drift.csv,52,0.0,0.52,Jn_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jp.csv,52,0.0,0.52,Jp,A m^{-2},-2.0169873237609863,216.12046813964844,72.51241437546618,1,60128165.865164556
sim\snapshots\52\Jp_all.csv,52,0.0,0.52,Jp_all,A m^{-2},1.1250000042650754e-08,0.001224749954417348,2.0524179580411467e-05,0,2655.260002581369
sim\snapshots\52\Jp_diffusion.csv,52,0.0,0.52,Jp_diffusion,A m^{-2},-71533736.0,166.49761962890625,-1351192.7851365902,50,100927281608987.23
sim\snapshots\52\Jp_drift.csv,52,0.0,0.52,Jp_drift,A m^{-2},-8.365825721057263e-08,71533952.0,1351265.5792475124,1,100927284839738.55
sim\snapshots\52\Jp_drift_plus_diffusion.csv,52,0.0,0.52,Jp_drift_plus_diffusion,A m^{-2},-8.34716900044441e-08,216.0973358154297,72.82041626543099,1,73447319.40959741
sim\snapshots\52\Jp_x.csv,52,0.0,0.52,Jp_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jp_x_diffusion.csv,52,0.0,0.52,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jp_x_drift.csv,52,0.0,0.52,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jp_z.csv,52,0.0,0.52,Jp_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jp_z_diffusion.csv,52,0.0,0.52,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\Jp_z_drift.csv,52,0.0,0.52,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\mu_n.csv,52,0.0,0.52,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0027604341573194127,0,19464.71973790856
sim\snapshots\52\mu_n_ft.csv,52,0.0,0.52,mu_n_ft,m^{2} V^{-1} s^{-1},9.999487349254821e-11,0.00999956950545311,0.0027602955941531827,0,19463.86762208722
sim\snapshots\52\mu_p.csv,52,0.0,0.52,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.002760443907319546,0,19464.71973790856
sim\snapshots\52\mu_p_ft.csv,52,0.0,0.52,mu_p_ft,m^{2} V^{-1} s^{-1},9.999700373297671e-11,0.009999560192227364,0.0027603053885854882,0,19463.751706266194
sim\snapshots\52\Nad.csv,52,0.0,0.52,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,0.0,13,7.339449425091493e+29
sim\snapshots\52\Nion.csv,52,0.0,0.52,Nion,m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\phi.csv,52,0.0,0.52,phi,V,-0.8888105154037476,0.001224749954417348,-0.2541939077177088,60,100.50603265517427
sim\snapshots\52\Q_nfree.csv,52,0.0,0.52,Q_nfree,m^{-3},3.749999866187181e-09,9.380823644435171e+23,4.964000427690809e+22,0,1.5307508658271137e+27
sim\snapshots\52\Q_nfree_and_ntrap.csv,52,0.0,0.52,Q_nfree_and_ntrap,m^{-3},1.1250000042650754e-08,5.1188061082760835e+23,5.167589881804447e+22,0,8.352828230147057e+26
sim\snapshots\52\Q_ntrap.csv,52,0.0,0.52,Q_ntrap,m^{-3},1.1250000042650754e-08,8.803839213567077e+22,7.429420708712279e+21,0,1.4366036759599904e+26
sim\snapshots\52\Q_pfree.csv,52,0.0,0.52,Q_pfree,m^{-3},3.749999866187181e-09,6.177744694419112e+23,5.101306991606882e+22,0,2.1559246091435463e+26
sim\snapshots\52\Q_pfree_and_ptrap.csv,52,0.0,0.52,Q_pfree_and_ptrap,m^{-3},1.1250000042650754e-08,5.111350669308949e+23,4.870405392884513e+22,0,2.2282111809759958e+26
sim\snapshots\52\Q_ptrap.csv,52,0.0,0.52,Q_ptrap,m^{-3},1.1250000042650754e-08,2.1114952580333568e+18,1.2445959652548358e+17,0,2.4455579498586193e+21
sim\snapshots\52\Q_total.csv,52,0.0,0.52,Q_total,m^{-3},-5.1188061082760835e+23,3.698344124493635e+23,-2.971844371782431e+21,30,8.352828230147057e+26
sim\snapshots\52\R_n.csv,52,0.0,0.52,R_n,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.2516460945238695e+25,0,6.783445899980107e+29
sim\snapshots\52\R_nfree_to_pfree.csv,52,0.0,0.52,R_nfree_to_pfree,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\R_p.csv,52,0.0,0.52,R_p,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.251646094523833e+25,0,6.783445899980107e+29
sim\snapshots\52\R_srh_nfree.csv,52,0.0,0.52,R_srh_nfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.2516460945238695e+25,0,6.783445899980107e+29
sim\snapshots\52\R_srh_nfree_to_ptrap.csv,52,0.0,0.52,R_srh_nfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.0587278315288954e+24,1.5911349330473436e+23,0,6.558120895756564e+26
sim\snapshots\52\R_srh_pfree.csv,52,0.0,0.52,R_srh_pfree,m^{-3} s^{-1},1.1250000042650754e-08,6.063171396281157e+26,5.251646094523833e+25,0,6.783445899980107e+29
sim\snapshots\52\R_srh_pfree_to_ntrap.csv,52,0.0,0.52,R_srh_pfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.235734662212639e+25,0,6.782986554838667e+29
sim\snapshots\52\R_ss_srh.csv,52,0.0,0.52,R_ss_srh,m^{-3} s^{-1},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\52\sigma_e.csv,52,0.0,0.52,sigma_e,S/m,1.0393649069390717e-14,143.45462036132812,1.6429818345858527,0,164182317.04169607
sim\snapshots\52\sigma_h.csv,52,0.0,0.52,sigma_h,S/m,7.254972718504643e-16,76.96424102783203,0.9701768092643464,0,108587352.10785067
sim\snapshots\52\Te.csv,52,0.0,0.52,Te,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\52\Th.csv,52,0.0,0.52,Th,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\52\Tl.csv,52,0.0,0.52,Tl,K,1.1250000042650754e-08,300.0,147.50001043312463,0,489537.6790119946
sim\snapshots\52\T_srh_nfree_to_ntrap.csv,52,0.0,0.52,T_srh_nfree_to_ntrap,m^{-3} s^{-1},1.1250000042650754e-08,6.0626323824193234e+26,5.235734631468121e+25,0,6.782986554838667e+29
sim\snapshots\52\T_srh_pfree_to_ptrap.csv,52,0.0,0.52,T_srh_pfree_to_ptrap,m^{-3} s^{-1},1.1250000042650754e-08,2.0587278315288954e+24,1.5911349330493327e+23,0,6.558120895756564e+26
sim\snapshots\53\boundary_x0.csv,53,0.0,0.53,boundary_x0,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\53\boundary_x1.csv,53,0.0,0.53,boundary_x1,au,0.0,42.0,20.650000226875,0,47257382.4952828
sim\snapshots\53\boundary_y0.csv,53,0.0,0.53,boundary_y0,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\53\boundary_y1.csv,53,0.0,0.53,boundary_y1,au,201326592.0,201326592.0,201326592.0,0,0.0
sim\snapshots\53\boundary_z0.csv,53,0.0,0.53,boundary_z0,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\53\boundary_z1.csv,53,0.0,0.53,boundary_z1,au,1.1250000042650754e-08,42.0,20.65001043312462,0,68535.27380393454
sim\snapshots\53\dcharge.csv,53,0.0,0.53,dcharge,m^{-3},-2.3407161825682747e+22,2.1570364214060062e+22,-2.844221085544212e+20,32,3.1693400621357005e+25
sim\snapshots\53\dn.csv,53,0.0,0.53,dn,m^{-3},-1.5975800228056362e+22,2.1275907161063548e+23,1.6811892609160275e+22,9,8.220556921409154e+25
sim\snapshots\53\dnt.csv,53,0.0,0.53,dnt,m^{-3},-1.5044964168924083e+21,2.5405967989650783e+21,4.0687405800240404e+18,9,4.1444353489759544e+24
sim\snapshots\53\dp.csv,53,0.0,0.53,dp,m^{-3},1.1250000042650754e-08,2.109259264183106e+23,1.6527470691574625e+22,0,6.526403903662927e+25
sim\snapshots\53\dphi.csv,53,0.0,0.53,dphi,V,-2.2704074382781982,0.001224749954417348,-0.6131161499002394,59,268.6374594775043
sim\snapshots\53\dpt.csv,53,0.0,0.53,dpt,m^{-3},1.1250000042650754e-08,4.4947942572189286e+17,2.709846071887802e+16,0,6.897161408297654e+20
sim\snapshots\53\Ec.csv,53,0.0,0.53,Ec,eV,-3.7162230014801025,0.001224749954417348,-1.616249469591063,59,6064.105423395547
sim\snapshots\53\Efield_y.csv,53,0.0,0.53,Efield_y,au,-14728.5947265625,3027549.25,464477.4172781283,2,2415296068.662763
sim\snapshots\53\Eg.csv,53,0.0,0.53,Eg,eV,1.1250000042650754e-08,1.600000023841858,0.7827722503017568,0,2610.8662056083867
sim\snapshots\53\epsilon_r.csv,53,0.0,0.53,epsilon_r,au,1.1250000042650754e-08,20.0,6.0286651237081665,0,32635.84390247205
sim\snapshots\53\Ev.csv,53,0.0,0.53,Ev,eV,-5.316222667694092,0.001224749954417348,-2.3990112639197525,59,8674.972507923387
sim\snapshots\53\Fi.csv,53,0.0,0.53,Fi,eV,-3.8595263957977295,0.001224749954417348,-1.8975900448092635,59,6297.946794256787
sim\snapshots\53\Fn.csv,53,0.0,0.53,Fn,eV,-3.857466459274292,0.001224749954417348,-1.7808010555037674,59,6294.585405764759
sim\snapshots\53\Fp.csv,53,0.0,0.53,Fp,eV,-4.582503795623779,0.001224749954417348,-2.185482527487359,59,7477.695725411191
sim\snapshots\53\G_n.csv,53,0.0,0.53,G_n,m^{-3} s^{-1},1.1250000042650754e-08,2.6863240767385013e+28,8.782377020303661e+26,0,4.336803243371118e+31
sim\snapshots\53\G_p.csv,53,0.0,0.53,G_p,m^{-3} s^{-1},1.1250000042650754e-08,2.6863240767385013e+28,8.782377020303661e+26,0,4.336803243371118e+31
sim\snapshots\53\H_joule_device.csv,53,0.0,0.53,H_joule_device,W m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jn.csv,53,0.0,0.53,Jn,A m^{-2},-0.7052394151687622,217.3648223876953,33.414606445248,5,351291.90821812104
sim\snapshots\53\Jn_all.csv,53,0.0,0.53,Jn_all,A m^{-2},1.1250000042650754e-08,0.001224749954417348,2.0524179580411467e-05,0,2655.260002581369
sim\snapshots\53\Jn_diffusion.csv,53,0.0,0.53,Jn_diffusion,A m^{-2},-267003024.0,1.252227783203125,-3077846.9756134697,51,435693304396.2862
sim\snapshots\53\Jn_drift.csv,53,0.0,0.53,Jn_drift,A m^{-2},-0.0482480563223362,267003216.0,3077879.959678669,2,435693266407.4421
sim\snapshots\53\Jn_drift_plus_diffusion.csv,53,0.0,0.53,Jn_drift_plus_diffusion,A m^{-2},-0.6821044683456421,215.28045654296875,33.07748987159281,5,351292.98302928556
sim\snapshots\53\Jn_plus_Jp.csv,53,0.0,0.53,Jn_plus_Jp,A m^{-2},1.1250000042650754e-08,215.28045654296875,105.84623490008426,0,351292.98302928556
sim\snapshots\53\Jn_x.csv,53,0.0,0.53,Jn_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jn_x_diffusion.csv,53,0.0,0.53,Jn_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jn_x_drift.csv,53,0.0,0.53,Jn_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jn_z.csv,53,0.0,0.53,Jn_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jn_z_diffusion.csv,53,0.0,0.53,Jn_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jn_z_drift.csv,53,0.0,0.53,Jn_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jp.csv,53,0.0,0.53,Jp,A m^{-2},-2.0843732357025146,215.98568725585938,72.46104623077416,1,60034087.64325619
sim\snapshots\53\Jp_all.csv,53,0.0,0.53,Jp_all,A m^{-2},1.1250000042650754e-08,0.001224749954417348,2.0524179580411467e-05,0,2655.260002581369
sim\snapshots\53\Jp_diffusion.csv,53,0.0,0.53,Jp_diffusion,A m^{-2},-71483008.0,166.49459838867188,-1351903.6709043442,50,100855708254509.8
sim\snapshots\53\Jp_drift.csv,53,0.0,0.53,Jp_drift,A m^{-2},-8.409734419956294e-08,71483224.0,1351976.483845192,1,100855711675406.61
sim\snapshots\53\Jp_drift_plus_diffusion.csv,53,0.0,0.53,Jp_drift_plus_diffusion,A m^{-2},-8.391075567715234e-08,215.96255493164062,72.76875325610163,1,73447328.82860327
sim\snapshots\53\Jp_x.csv,53,0.0,0.53,Jp_x,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jp_x_diffusion.csv,53,0.0,0.53,Jp_x_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jp_x_drift.csv,53,0.0,0.53,Jp_x_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jp_z.csv,53,0.0,0.53,Jp_z,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jp_z_diffusion.csv,53,0.0,0.53,Jp_z_diffusion,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\Jp_z_drift.csv,53,0.0,0.53,Jp_z_drift,A m^{-2},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\mu_n.csv,53,0.0,0.53,mu_n,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.0027604341573194127,0,19464.71973790856
sim\snapshots\53\mu_n_ft.csv,53,0.0,0.53,mu_n_ft,m^{2} V^{-1} s^{-1},9.999487349254821e-11,0.00999956950545311,0.0027602956562437675,0,19463.867621753558
sim\snapshots\53\mu_p.csv,53,0.0,0.53,mu_p,m^{2} V^{-1} s^{-1},1.000000013351432e-10,0.009999999776482582,0.002760443907319546,0,19464.71973790856
sim\snapshots\53\mu_p_ft.csv,53,0.0,0.53,mu_p_ft,m^{2} V^{-1} s^{-1},9.999700373297671e-11,0.009999560192227364,0.002760305435151617,0,19463.751706266194
sim\snapshots\53\Nad.csv,53,0.0,0.53,Nad,m^{-3},-2.9999999334588925e+23,2.9999999334588925e+23,0.0,13,7.339449425091493e+29
sim\snapshots\53\Nion.csv,53,0.0,0.53,Nion,m^{-3},0.0,0.001224749954417348,1.0433124620042496e-05,0,65319.39835266823
sim\snapshots\53\phi.csv,53,0.0,0.53,phi,V,-0.8788108825683594,0.001224749954417348,-0.2517362595684295,60,100.5050478764025
